"timetocompletesurvey","Pseudonym","gender","Age","Familienstand","Children","AnzahlKinder","NoInstrument","ImChoraktiv","PrivaterMusikunterricht","ConsumptionRadio","ConsumptionPhysical","ConsumptionDigital","ConsumptionFreeStreaming","ConsumptionPremiumStreaming","ConsumptionOnlineRadio","ConsumptionLive","ActiveListening","AktiveSuchenachneuerMusik","MusicAppreciation","Spending_CD_Albums","Spending_CD_Singles","Spending_Music_DVD","Spending_Vinyl","Spending_DigitaleAlbums","Spending_DigitalTracks","Spending_Stream","Spending_OtherAbos","Warumamhäufigstengekauft","datetimeofsurveystart","dateoflastaccess","panel","Bildung","Beschäftigung","IncomeRaw","No_Mainstream_7Likert","Spending_Concerts","Spending_Festivals","Spending_ClubConcerts","Spending_DeluxeBoxes","Livestream_WTP","Winter2018_19","Summer2019","Winter2019_20","Summer2020","Winter2020_21","Consumption_Live","Consumption_Rec","s_Consumption_Physical_R","s_Consumption_PremiumStream_R","s_Consumption_FreeStream_R","s_Consumption_Digital_R","s_Consumption_Radio_R","s_Consumption_OnlineRadio_R","s_Consumption_R","s_No_Consumption_R","Consumption_Total","No_Consumption","ln_Consumption_Total","ln_Consumption_Rec","ln_Consumption_Live","Outlier_Consumption","Outlier_Consumption_Panel","Spending_Physical","Spending_Digital","Spending_Streaming","Spending_Rec","Spending_Live","s_Spending_Physical_R","s_Spending_Digital_R","s_Spending_Streaming_R","Spending_Total","No_Spending","ln_Spending_Total","ln_Spending_Rec","ln_Spending_Live","s_Spending_R","s_No_Spending_R","Outlier_Spending","Outlier_Spending_Panel","Corona","Summer","Winter","PurchaseReason_Atmosphere","PurchaseReason_Flexibility","PurchaseReason_Habit","PurchaseReason_None","PurchaseReason_Mobility","PurchaseReason_Other","PurchaseReason_SoundQuality","MaritalStat_LivAlone","MaritalStat_LivAlone_Partner","MaritalStat_LivTogether_Partner","MaritalStatus","Education_HighSchool","Education_Bachelor","Education_TechnicalDiploma","Education_Elementary","Education_NoneDegree","Education_Master","Education_MiddleSchool","Education_PhD","Education","GenderOther","GenderMale","GenderFemale","Occupation_Employed","Occupation_Apprenticeship","Occupation_Household","Occupation_None","Occupation_School","Occupation_Selfemployed","Occupation_Other","Occupation_University","Occupation","MainstreamMusic","Playinstrument","MusicEducation","Income","Income_Mean","IncomeImputation","ln_Income","MusicAppreciation_Mean","MusicAppreciationImputation","Outlier_Missing","Outlier_Missing_Panel","Number_Waves"
655,3499613227920,"männlich",28,"in einer festen Partnerschaft zusammenlebend",0,0,1,0,0,15,0,4,0,5,2,0,1,"Nein",4,15,0,0,0,0,0,10,0,"Gewohnheit","","",4,"Abitur","Angestellte/r","3.001 Euro bis 3.500 Euro",2,0,0,0,0,0,0,0,1,0,0,0,26,0,0.192307692307692,0,0.153846153846154,0.576923076923077,0.0769230769230769,1,0,26,0,3.29583686600433,3.29583686600433,0,0,0,15,0,10,25,0,0.6,0,0.4,25,0,3.25809653802148,3.25809653802148,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,6,0,0,3250,2950,3250,8.08641027532378,5,4,0,0,5
1207,3418990179920,"weiblich",60,"in einer festen Partnerschaft zusammenlebend",1,2,0,0,0,1,2,3,0,3,8,8,6,"Ja",7,0,0,0,0,80,0,10,0,"Flexibilität","","",4,"Master / Diplom / Magister / Staatsexamen","Angestellte/r","3.501 Euro bis 4.000 Euro",6,350,0,0,0,0,0,0,1,0,0,8,17,0.117647058823529,0.176470588235294,0,0.176470588235294,0.0588235294117647,0.470588235294118,1,0,25,0,3.25809653802148,2.89037175789616,2.19722457733622,0,0,0,80,10,90,350,0,0.888888888888889,0.111111111111111,440,0,6.08904487544685,4.51085950651685,5.86078622346587,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,3,2,1,1,3750,4350,3750,8.22951111896446,6.8,7,0,0,5
898,3860911211680,"weiblich",39,"allein lebend",1,1,1,0,0,20,2,0,0,0,12,0,2,"Nein",5,0,0,0,0,0,0,0,0,"Soundqualität","","",4,"Fachhochschulreife","Angestellte/r","1.001 Euro bis 1.500 Euro",4,0,0,0,0,0,0,0,1,0,0,0,34,0.0588235294117647,0,0,0,0.588235294117647,0.352941176470588,1,0,34,0,3.55534806148941,3.55534806148941,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3,4,0,0,1250,1350,1250,7.13089883029635,6.4,5,0,0,5
898,3431653915440,"männlich",39,"in einer festen Partnerschaft zusammenlebend",1,1,1,0,0,0,0,0,0,3,7,0,2,"Nein",4,0,0,0,0,0,0,0,0,"Gewohnheit","","",4,"Mittlere Reife / Realschulabschluss","Angestellte/r","2.001 Euro bis 2.500 Euro",6,0,0,0,0,0,0,0,1,0,0,0,10,0,0.3,0,0,0,0.7,1,0,10,0,2.39789527279837,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,2,0,0,2250,2450,2250,7.71868549519847,3.4,4,0,0,5
1032,3997321027920,"männlich",58,"in einer festen Partnerschaft zusammenlebend",1,3,1,0,0,2,0,0,0,10,0,0,1,"Nein",1,0,0,0,0,0,0,10,0,"ich kaufe keine Musik","","",4,"Mittlere Reife / Realschulabschluss","Sonstiges","1.501 Euro bis 2.000 Euro",4,0,0,0,0,0,0,0,1,0,0,0,12,0,0.833333333333333,0,0,0.166666666666667,0,1,0,12,0,2.56494935746154,2.56494935746154,0,0,0,0,0,10,10,0,0,0,1,10,0,2.39789527279837,2.39789527279837,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,4,4,0,0,1750,1150,1750,7.46737106691756,1.4,1,0,0,5
880,3453170163600,"männlich",50,"allein lebend",0,0,1,0,0,5,0,0,0,14,1,0,1,"Nein",7,0,0,0,0,16,0,0,0,"Gewohnheit","","",4,"Mittlere Reife / Realschulabschluss","Angestellte/r","3.001 Euro bis 3.500 Euro",5,45,0,0,0,0,0,0,1,0,0,0,20,0,0.7,0,0,0.25,0.05,1,0,20,0,3.04452243772342,3.04452243772342,0,0,0,0,16,0,16,45,0,1,0,61,0,4.12713438504509,2.83321334405622,3.8286413964891,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,3,0,0,3250,3250,3250,8.08641027532378,6.6,7,0,0,5
502,3892172723600,"weiblich",54,"allein lebend",1,1,1,0,0,3,0,0,0,0,0,0,7,"Nein",5,0,0,0,0,0,0,0,0,"Atmosphäre","","",4,"Bachelor","Angestellte/r","3.501 Euro bis 4.000 Euro",3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,1,0,3,0,1.38629436111989,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,3,5,0,0,3750,2350,3750,8.22951111896446,6.4,5,0,0,5
1063,3886895707920,"weiblich",68,"in einer festen Partnerschaft zusammenlebend",1,2,1,0,0,14,2,0,0,0,0,0,4,"Nein",4,0,0,0,0,0,0,0,0,"Sonstiges","","",4,"Master / Diplom / Magister / Staatsexamen","ohne Beschäftigung","2.001 Euro bis 2.500 Euro",4,0,0,0,0,0,0,0,1,0,0,0,16,0.125,0,0,0,0.875,0,1,0,16,0,2.83321334405622,2.83321334405622,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,2250,2950,2250,7.71868549519847,4.6,4,0,0,5
1359,3262488619520,"männlich",52,"in einer festen Partnerschaft zusammenlebend",1,2,1,0,0,20,3,0,0,0,0,3,3,"Nein",5,0,0,0,0,0,0,0,0,"Atmosphäre","","",4,"Mittlere Reife / Realschulabschluss","Angestellte/r","2.001 Euro bis 2.500 Euro",4,40,0,0,0,0,0,0,1,0,0,3,23,0.130434782608696,0,0,0,0.869565217391304,0,1,0,26,0,3.29583686600433,3.17805383034795,1.38629436111989,0,0,0,0,0,0,40,0,0,0,40,0,3.71357206670431,0,3.71357206670431,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,4,0,0,2250,2550,2250,7.71868549519847,4.4,5,0,0,5
632,3590305547680,"männlich",53,"in einer festen Partnerschaft zusammenlebend",0,0,1,0,0,40,0,10,0,0,0,0,1,"Nein",5,0,12,0,0,0,0,0,0,"Gewohnheit","","",4,"Hauptschulabschluss","Angestellte/r","1.001 Euro bis 1.500 Euro",3,0,0,0,0,0,0,0,1,0,0,0,50,0,0,0,0.2,0.8,0,1,0,50,0,3.93182563272433,3.93182563272433,0,0,0,12,0,0,12,0,1,0,0,12,0,2.56494935746154,2.56494935746154,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,5,0,0,1250,1350,1250,7.13089883029635,5,5,0,0,5
904,3886641939360,"weiblich",28,"in einer festen Partnerschaft zusammenlebend",0,0,0,0,1,1,0,0,0,6,2,0,3,"Ja",6,0,0,0,0,0,0,6,0,"ich kaufe keine Musik","","",4,"Master / Diplom / Magister / Staatsexamen","ohne Beschäftigung","1.001 Euro bis 1.500 Euro",3,0,0,0,0,0,0,0,1,0,0,0,9,0,0.666666666666667,0,0,0.111111111111111,0.222222222222222,1,0,9,0,2.30258509299405,2.30258509299405,0,0,0,0,0,6,6,0,0,0,1,6,0,1.94591014905531,1.94591014905531,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,5,1,2,1250,1850,1250,7.13089883029635,5,6,0,0,5
1359,3323333467760,"weiblich",65,"allein lebend",1,1,1,0,0,2,1,2,18,0,4,0,4,"Ja",4,30,0,30,0,0,0,0,0,"Sonstiges","","",4,"Bachelor","Angestellte/r","2.001 Euro bis 2.500 Euro",3,0,0,0,0,0,0,0,1,0,0,0,27,0.037037037037037,0,0.666666666666667,0.0740740740740741,0.0740740740740741,0.148148148148148,1,0,27,0,3.3322045101752,3.3322045101752,0,0,0,60,0,0,60,0,1,0,0,60,0,4.11087386417331,4.11087386417331,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,3,5,0,0,2250,2250,2250,7.71868549519847,3.8,4,0,0,5
642,3402000363920,"weiblich",32,"allein lebend",0,0,0,0,1,8,0,2,0,0,0,0,3,"Nein",3,0,0,0,0,0,0,3,0,"Sonstiges","","",4,"Abitur","Angestellte/r","1.501 Euro bis 2.000 Euro",2,77,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0.2,0.8,0,1,0,10,0,2.39789527279837,2.39789527279837,0,0,0,0,0,3,3,77,0,0,1,80,0,4.39444915467244,1.38629436111989,4.35670882668959,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3,6,1,2,1750,1950,1750,7.46737106691756,3.2,3,0,0,5
932,3651996315360,"männlich",34,"in einer festen Partnerschaft zusammenlebend",1,1,1,0,0,10,5,0,0,0,0,0,1,"Nein",6,15,0,0,0,0,0,0,0,"Sonstiges","","",4,"Mittlere Reife / Realschulabschluss","Angestellte/r","1.501 Euro bis 2.000 Euro",2,0,0,0,0,0,0,0,1,0,0,0,15,0.333333333333333,0,0,0,0.666666666666667,0,1,0,15,0,2.77258872223978,2.77258872223978,0,0,0,15,0,0,15,0,1,0,0,15,0,2.77258872223978,2.77258872223978,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,6,0,0,1750,1750,1750,7.46737106691756,4.4,6,0,0,5
996,3457553595920,"weiblich",63,"in einer festen Partnerschaft zusammenlebend",1,1,1,0,0,20,0,0,0,0,0,0,1,"Nein",1,0,0,0,0,0,0,0,0,"ich kaufe keine Musik","","",4,"Fachhochschulreife","Hausmann / Hausfrau","1.001 Euro bis 1.500 Euro",7,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,1,0,1,0,20,0,3.04452243772342,3.04452243772342,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1250,850,1250,7.13089883029635,1,1,0,0,5
703,3404219099600,"männlich",35,"in einer festen Partnerschaft zusammenlebend",1,1,1,0,0,35,10,5,10,0,0,0,1,"Ja",5,15,0,0,0,0,0,0,0,"Sonstiges","","",4,"Mittlere Reife / Realschulabschluss","Angestellte/r","2.001 Euro bis 2.500 Euro",6,0,0,0,0,0,0,0,1,0,0,0,60,0.166666666666667,0,0.166666666666667,0.0833333333333333,0.583333333333333,0,1,0,60,0,4.11087386417331,4.11087386417331,0,0,0,15,0,0,15,0,1,0,0,15,0,2.77258872223978,2.77258872223978,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,2,0,0,2250,4050,2250,7.71868549519847,5,5,0,0,5
484,3325233059600,"männlich",35,"in einer festen Partnerschaft zusammenlebend",0,0,1,0,1,10,0,0,0,0,2,1,1,"Nein",4,0,0,0,0,0,0,0,0,"ich kaufe keine Musik","","",4,"Bachelor","Selbständige/r","501 Euro bis 1.000 Euro",4,0,0,0,0,0,0,0,1,0,0,1,12,0,0,0,0,0.833333333333333,0.166666666666667,1,0,13,0,2.63905732961526,2.56494935746154,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,3,4,0,1,750,850,750,6.62007320653036,4.4,4,0,0,5
738,3983777323840,"männlich",55,"in einer festen Partnerschaft zusammenlebend",0,0,1,0,0,2,0,0,0,0,0,2,6,"Nein",2,0,0,0,0,0,0,0,0,"Atmosphäre","","",4,"Hauptschulabschluss","Angestellte/r","2.501 Euro bis 3.000 Euro",4,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1,0,1,0,4,0,1.6094379124341,1.09861228866811,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,4,0,0,2750,2650,2750,7.91935619066062,2.2,2,0,0,5
1168,3587925963440,"männlich",66,"in einer festen Partnerschaft zusammenlebend",1,1,0,0,0,14,20,0,0,0,0,5,5,"Ja",6,120,0,0,0,0,0,0,0,"Sonstiges","","",4,"Master / Diplom / Magister / Staatsexamen","Selbständige/r","4.501 Euro bis 5.000 Euro",5,50,0,20,0,0,0,0,1,0,0,5,34,0.588235294117647,0,0,0,0.411764705882353,0,1,0,39,0,3.68887945411394,3.55534806148941,1.79175946922805,0,0,120,0,0,120,70,1,0,0,190,0,5.25227342804663,4.79579054559674,4.26267987704132,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,3,3,1,1,4750,4450,4750,8.46589989702869,6.8,6,0,0,5
1530,3967660099360,"weiblich",34,"allein lebend",1,1,0,0,1,0,7,1,3,0,0,0,4,"Ja",7,0,0,0,0,0,0,0,0,"Sonstiges","","",4,"Mittlere Reife / Realschulabschluss","Angestellte/r","1.001 Euro bis 1.500 Euro",7,25,0,0,0,0,0,0,1,0,0,0,11,0.636363636363636,0,0.272727272727273,0.0909090909090909,0,0,1,0,11,0,2.484906649788,2.484906649788,0,0,0,0,0,0,0,25,0,0,0,25,0,3.25809653802148,0,3.25809653802148,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3,1,1,2,1250,1250,1250,7.13089883029635,6.6,7,0,0,5
1733,3265022475200,"männlich",64,"allein lebend UND in einer festen Partnerschaft",0,0,1,0,0,2,0,0,0,0,0,0,1,"Nein",1,0,0,0,0,0,0,0,0,"ich kaufe keine Musik","","",4,"Mittlere Reife / Realschulabschluss","ohne Beschäftigung","501 Euro bis 1.000 Euro",7,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,2,0,1.09861228866811,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,750,1050,750,6.62007320653036,2,1,0,0,5
1122,3892256731360,"männlich",29,"in einer festen Partnerschaft zusammenlebend",0,0,1,0,0,1,0,2,0,1,0,0,1,"Nein",4,0,0,0,0,0,0,7,0,"Flexibilität","","",4,"Mittlere Reife / Realschulabschluss","Angestellte/r","2.001 Euro bis 2.500 Euro",5,0,0,0,0,0,0,0,1,0,0,0,4,0,0.25,0,0.5,0.25,0,1,0,4,0,1.6094379124341,1.6094379124341,0,0,0,0,0,7,7,0,0,0,1,7,0,2.07944154167984,2.07944154167984,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,3,0,0,2250,2350,2250,7.71868549519847,4.2,4,0,0,5
692,3855116187200,"weiblich",57,"allein lebend",1,2,1,0,0,20,0,10,0,0,0,0,1,"Nein",3,0,0,0,0,0,0,0,0,"Sonstiges","","",4,"Mittlere Reife / Realschulabschluss","Angestellte/r","1.001 Euro bis 1.500 Euro",4,0,0,0,0,0,0,0,1,0,0,0,30,0,0,0,0.333333333333333,0.666666666666667,0,1,0,30,0,3.43398720448515,3.43398720448515,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3,4,0,0,1250,1350,1250,7.13089883029635,3,3,0,0,5
532,3417851691760,"weiblich",51,"in einer festen Partnerschaft zusammenlebend",0,0,1,0,0,14,3,0,0,0,0,0,6,"Nein",7,0,0,0,0,0,0,0,0,"Atmosphäre","","",4,"Mittlere Reife / Realschulabschluss","Hausmann / Hausfrau","1.501 Euro bis 2.000 Euro",2,0,0,0,0,0,0,0,1,0,0,0,17,0.176470588235294,0,0,0,0.823529411764706,0,1,0,17,0,2.89037175789616,2.89037175789616,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,6,0,0,1750,1750,1750,7.46737106691756,6.6,7,0,0,5
804,3265924227440,"männlich",60,"in einer festen Partnerschaft zusammenlebend",1,2,1,0,0,1,2,0,0,0,9,0,2,"Nein",5,0,0,0,0,0,0,0,0,"Gewohnheit","","",4,"Mittlere Reife / Realschulabschluss","ohne Beschäftigung","1.001 Euro bis 1.500 Euro",6,0,0,0,0,0,0,0,1,0,0,0,12,0.166666666666667,0,0,0,0.0833333333333333,0.75,1,0,12,0,2.56494935746154,2.56494935746154,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1250,1450,1250,7.13089883029635,4.2,5,0,0,5
1242,3857117667840,"weiblich",67,"allein lebend",0,0,0,1,1,1,0,0,1,0,0,0,1,"Nein",4,0,0,0,0,0,0,0,0,"ich kaufe keine Musik","","",4,"Mittlere Reife / Realschulabschluss","Sonstiges","1.501 Euro bis 2.000 Euro",7,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0.5,0,0.5,0,1,0,2,0,1.09861228866811,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,4,1,1,2,1750,1750,1750,7.46737106691756,4.4,4,0,0,5
955,3374053995200,"weiblich",63,"allein lebend",0,0,1,1,1,1,0,0,0,0,0,0,2,"Nein",5,0,0,0,0,0,0,0,0,"Gewohnheit","","",4,"Mittlere Reife / Realschulabschluss","Hausmann / Hausfrau","mehr als 5.000 Euro",4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,4,0,1,5250,4350,5250,8.56598335558567,5.2,5,0,0,5
1265,3328571699440,"männlich",60,"allein lebend UND in einer festen Partnerschaft",1,1,0,0,1,10,1,3,0,0,0,2,1,"Ja",7,45,0,0,0,0,0,0,0,"Gewohnheit","","",4,"Abitur","Angestellte/r","2.001 Euro bis 2.500 Euro",6,120,0,0,0,0,0,0,1,0,0,2,14,0.0714285714285714,0,0,0.214285714285714,0.714285714285714,0,1,0,16,0,2.83321334405622,2.70805020110221,1.09861228866811,0,0,45,0,0,45,120,1,0,0,165,0,5.11198778835654,3.8286413964891,4.79579054559674,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,2,1,2,2250,2250,2250,7.71868549519847,7,7,0,0,5
1147,3832850947280,"männlich",47,"allein lebend",0,0,1,0,1,2,0,0,0,1,1,0,1,"Nein",3,0,0,0,0,0,0,8,0,"ich kaufe keine Musik","","",4,"Hauptschulabschluss","ohne Beschäftigung","weniger als 500 Euro",2,0,0,0,0,0,0,0,1,0,0,0,4,0,0.25,0,0,0.5,0.25,1,0,4,0,1.6094379124341,1.6094379124341,0,0,0,0,0,8,8,0,0,0,1,8,0,2.19722457733622,2.19722457733622,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,0,1,250,250,250,5.52146091786225,3,3,0,0,5
1027,3890138987600,"männlich",41,"in einer festen Partnerschaft zusammenlebend",1,2,0,0,0,20,0,0,0,0,0,0,1,"Ja",7,0,0,0,0,0,0,0,0,"Sonstiges","","",4,"Mittlere Reife / Realschulabschluss","Angestellte/r","2.501 Euro bis 3.000 Euro",5,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,1,0,1,0,20,0,3.04452243772342,3.04452243772342,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,3,1,1,2750,2250,2750,7.91935619066062,6.6,7,0,0,5
1399,3612941675760,"weiblich",57,"allein lebend UND in einer festen Partnerschaft",1,2,0,0,0,2,4,2,0,0,2,2,4,"Ja",4,20,0,25,20,0,15,0,0,"Soundqualität","","",4,"Fachhochschulreife","Angestellte/r","501 Euro bis 1.000 Euro",3,30,0,20,0,0,0,0,1,0,0,2,10,0.4,0,0,0.2,0.2,0.2,1,0,12,0,2.56494935746154,2.39789527279837,1.09861228866811,0,0,65,15,0,80,50,0.8125,0.1875,0,130,0,4.87519732320115,4.39444915467244,3.93182563272433,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3,5,1,1,750,1150,750,6.62007320653036,4,4,0,0,5
689,3568399859680,"weiblich",54,"allein lebend",1,1,1,0,1,6,0,2,0,0,0,0,1,"Nein",4,0,0,0,0,0,0,0,0,"ich kaufe keine Musik","","",4,"Fachhochschulreife","Angestellte/r","1.501 Euro bis 2.000 Euro",4,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0.25,0.75,0,1,0,8,0,2.19722457733622,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3,4,0,1,1750,1650,1750,7.46737106691756,3.4,4,0,0,5
766,3778189739200,"männlich",43,"allein lebend",0,0,1,0,0,12,0,0,12,0,23,6,6,"Nein",6,0,0,0,0,0,0,0,0,"Soundqualität","","",4,"Abitur","Angestellte/r","1.501 Euro bis 2.000 Euro",5,0,0,0,0,0,0,0,1,0,0,6,47,0,0,0.25531914893617,0,0.25531914893617,0.48936170212766,1,0,53,0,3.98898404656427,3.87120101090789,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,3,0,0,1750,1950,1750,7.46737106691756,5.6,6,0,0,5
747,3751079747440,"männlich",52,"in einer festen Partnerschaft zusammenlebend",1,3,1,0,0,14,0,0,0,11,0,0,3,"Ja",5,0,0,0,0,0,0,10,0,"Sonstiges","","",4,"Hauptschulabschluss","Angestellte/r","2.001 Euro bis 2.500 Euro",2,0,0,0,0,0,0,0,1,0,0,0,25,0,0.44,0,0,0.56,0,1,0,25,0,3.25809653802148,3.25809653802148,0,0,0,0,0,10,10,0,0,0,1,10,0,2.39789527279837,2.39789527279837,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,6,0,0,2250,2250,2250,7.71868549519847,5.2,5,0,0,5
579,3892484643920,"weiblich",41,"in einer festen Partnerschaft zusammenlebend",0,0,1,0,0,5,0,0,0,0,5,0,1,"Nein",1,0,0,0,0,0,0,0,0,"ich kaufe keine Musik","","",4,"Fachhochschulreife","Angestellte/r","mehr als 5.000 Euro",1,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0.5,0.5,1,0,10,0,2.39789527279837,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3,7,0,0,5250,3750,5250,8.56598335558567,2.2,1,0,0,5
